YEAR,MONTH,DATE,STATE,DEP,ARR,APT_CODE
2020,JAN,2020-01-04,Italy,97.0,94.0,Naples (LIRN)
2020,JAN,2020-01-04,Italy,48.0,,Pisa San Giusto (LIRP)
2020,JAN,2020-01-05,Germany,,112.0,Berlin - Brandenburg (EDDB)
2020,JAN,2020-01-05,Germany,20.0,19.0,Dresden (EDDC)
2020,JAN,2020-01-05,Germany,2.0,1.0,Erfurt (EDDE)
2020,JAN,2020-01-05,Germany,597.0,601.0,Frankfurt (EDDF)
2020,JAN,2020-01-05,Germany,17.0,17.0,Muenster-Osnabrueck (EDDG)
2020,JAN,2020-01-05,Germany,157.0,171.0,Hamburg (EDDH)
2020,JAN,2020-01-05,Germany,127.0,128.0,Cologne-Bonn (EDDK)
2020,JAN,2020-01-05,Germany,243.0,250.0,Dusseldorf (EDDL)
2020,JAN,2020-01-05,Germany,461.0,462.0,Munich (EDDM)
2020,JAN,2020-01-05,Germany,50.0,51.0,Nuremberg (EDDN)
2020,JAN,2020-01-05,Germany,62.0,50.0,Leipzig-Halle (EDDP)
2020,JAN,2020-01-05,Germany,6.0,9.0,Saarbruecken (EDDR)
2020,JAN,2020-01-05,Germany,128.0,137.0,Stuttgart (EDDS)
2020,JAN,2020-01-05,Germany,221.0,224.0,Berlin - Tegel (EDDT)
2020,JAN,2020-01-05,Germany,64.0,,Hanover (EDDV)
2020,JAN,2020-01-05,Germany,26.0,32.0,Bremen (EDDW)
2020,JAN,2020-01-05,United Kingdom,70.0,70.0,Belfast - Aldergrove (EGAA)
2020,JAN,2020-01-05,United Kingdom,40.0,38.0,Belfast - City Airport (EGAC)
2020,JAN,2020-01-05,United Kingdom,6.0,6.0,Londonderry - Eglinton (EGAE)
2020,JAN,2020-01-05,United Kingdom,124.0,125.0,Birmingham (EGBB)
2020,JAN,2020-01-05,United Kingdom,260.0,261.0,Manchester (EGCC)
2020,JAN,2020-01-05,United Kingdom,83.0,83.0,Bristol (EGGD)
2020,JAN,2020-01-05,United Kingdom,185.0,201.0,London - Luton (EGGW)
2020,JAN,2020-01-05,United Kingdom,38.0,37.0,Southampton (EGHI)
2020,JAN,2020-01-05,United Kingdom,21.0,40.0,Biggin Hill (EGKB)
2020,JAN,2020-01-05,United Kingdom,408.0,404.0,London - Gatwick (EGKK)
2020,JAN,2020-01-05,United Kingdom,67.0,67.0,London - City (EGLC)
2020,JAN,2020-01-05,United Kingdom,38.0,48.0,Farnborough (EGLF)
2020,JAN,2020-01-05,United Kingdom,642.0,654.0,London - Heathrow (EGLL)
2020,JAN,2020-01-05,United Kingdom,47.0,47.0,Newcastle (EGNT)
2020,JAN,2020-01-05,United Kingdom,52.0,54.0,East Midlands (EGNX)
2020,JAN,2020-01-05,United Kingdom,48.0,48.0,Aberdeen (EGPD)
2020,JAN,2020-01-05,United Kingdom,87.0,88.0,Glasgow (EGPF)
2020,JAN,2020-01-05,United Kingdom,160.0,158.0,Edinburgh (EGPH)
2020,JAN,2020-01-05,United Kingdom,273.0,281.0,London - Stansted (EGSS)
2020,JAN,2020-01-05,Greece,255.0,249.0,Athens (LGAV)
2020,JAN,2020-01-05,Greece,17.0,17.0,Heraklion (LGIR)
2020,JAN,2020-01-05,Greece,2.0,2.0,Kefallinia (LGKF)
2020,JAN,2020-01-05,Greece,8.0,8.0,Kos (LGKO)
2020,JAN,2020-01-05,Greece,5.0,4.0,Corfu (LGKR)
2020,JAN,2020-01-05,Greece,,3.0,Mikonos (LGMK)
2020,JAN,2020-01-05,Greece,13.0,12.0,Rodos (LGRP)
2020,JAN,2020-01-05,Greece,13.0,14.0,Khania - Souda (LGSA)
2020,JAN,2020-01-05,Greece,1.0,1.0,Skiathos (LGSK)
2020,JAN,2020-01-05,Greece,6.0,7.0,Santorini (LGSR)
2020,JAN,2020-01-05,Greece,62.0,62.0,Thessaloniki (LGTS)
2020,JAN,2020-01-05,Greece,2.0,2.0,Zakinthos (LGZA)
2020,JAN,2020-01-05,Italy,22.0,24.0,Brindisi (LIBR)
2020,JAN,2020-01-05,Italy,83.0,,Catania (LICC)
2020,JAN,2020-01-05,Italy,299.0,301.0,Milan - Malpensa (LIMC)
2020,JAN,2020-01-05,Italy,136.0,136.0,Bergamo (LIME)
2020,JAN,2020-01-05,Italy,63.0,67.0,Torino Caselle (LIMF)
2020,JAN,2020-01-05,Italy,138.0,132.0,Milan - Linate (LIML)
2020,JAN,2020-01-05,Italy,109.0,103.0,Bologna (LIPE)
2020,JAN,2020-01-05,Italy,,27.0,Treviso (LIPH)
2020,JAN,2020-01-05,Italy,120.0,115.0,Venice (LIPZ)
2020,JAN,2020-01-05,Italy,56.0,54.0,Rome - Ciampino (LIRA)
2020,JAN,2020-01-05,Italy,393.0,378.0,Rome - Fiumicino (LIRF)
2020,JAN,2020-01-05,Italy,96.0,99.0,Naples (LIRN)
2020,JAN,2020-01-05,Italy,46.0,50.0,Pisa San Giusto (LIRP)
2020,JAN,2020-01-06,Germany,115.0,120.0,Berlin - Brandenburg (EDDB)
2020,JAN,2020-01-06,Germany,20.0,21.0,Dresden (EDDC)
2020,JAN,2020-01-06,Germany,1.0,1.0,Erfurt (EDDE)
2020,JAN,2020-01-06,Germany,613.0,608.0,Frankfurt (EDDF)
2020,JAN,2020-01-06,Germany,20.0,,Muenster-Osnabrueck (EDDG)
2020,JAN,2020-01-06,Germany,170.0,172.0,Hamburg (EDDH)
2020,JAN,2020-01-06,Germany,162.0,163.0,Cologne-Bonn (EDDK)
2020,JAN,2020-01-06,Germany,283.0,280.0,Dusseldorf (EDDL)
2020,JAN,2020-01-06,Germany,514.0,,Munich (EDDM)
